"id","word","pinyin","pinyinwt","part","meaning","example","audio","level","lesson","isFavorite"
"589","明白","míngbai","mingbai","феъл","фаҳмидан","我～你的意思了。","audio_files/明白.mp3","H3","6","0"
"590","明白","míngbai","mingbai","сифат","фаҳмо, саҳеҳ","他说得很～，我懂了。","audio_files/明白.mp3","H3","6","0"
"591","拿","ná","na","феъл","гирифтан, қапидан","你手里～的是什么？","audio_files/拿.mp3","H3","2","0"
"592","奶奶","nǎinai","nainai","исм","бибӣ (модари падар)","我～住在北京。","audio_files/奶奶.mp3","H3","13","0"
"593","南","nán","nan","исм","ҷануб","我家在火车站的～边。","audio_files/南.mp3","H3","1","0"
"594","难","nán","nan","сифат","мушкил","这个题很～。","audio_files/难.mp3","H3","2","0"
"595","难过","nánguò","nanguo","феъл","зиқ шудан, ноором шудан","他要离开了，我很～。","audio_files/难过.mp3","H3","20","0"
"596","年级","niánjí","nianji","исм","синф, курс","我儿子现在上三～。","audio_files/年级.mp3","H3","4","0"
"597","年轻","niánqīng","nianqing","сифат","ҷавон","妈妈 50 岁了，看起来还很～。","audio_files/年轻.mp3","H3","4","0"
"598","鸟","niǎo","niao","исм","парранда","树上有很多～在唱歌。","audio_files/鸟.mp3","H3","19","0"
"599","努力","nǔlì","nuli","сифат","кӯшиш, сайъ, ғайрат","学生们学习很～。","audio_files/努力.mp3","H3","4","0"
"600","爬山","páshān","pashan","феъл","кӯҳ баромадан","我们决定明天去～。","audio_files/爬山.mp3","H3","3","0"
"601","盘子","pánzi","panzi","исм","лаълӣ, табақча","～里有鱼，请吃吧。","audio_files/盘子.mp3","H3","14","0"
"602","胖","pàng","pang","сифат","фарбеҳ, ғавс","熊猫很～，很可爱。","audio_files/胖.mp3","H3","2","0"
"603","胖","pàng","pang","феъл","фарбеҳ шудан, бузбала шудан","这个月我～了五斤多。","audio_files/胖.mp3","H3","2","0"
"604","皮鞋","píxié","pixie","исм","пойафзоли чармӣ","他穿着一双黑色的～。","audio_files/皮鞋.mp3","H3","16","0"
"605","啤酒","píjiǔ","pijiu","исм","оби ҷав","爸爸爱喝～。","audio_files/啤酒.mp3","H3","11","0"
"606","其实","qíshí","qishi","зарф","аслан, дар ҳақиқат","我～不太了解他。","audio_files/其实.mp3","H3","2","0"
"607","其他","qítā","qita","ҷонишин","дигарон, дигар","只有小明在教室里，～人都回家了。","audio_files/其他.mp3","H3","15","0"
"608","奇怪","qíguài","qiguai","сифат","аҷиб, аҷоиб, тааҷҷубовар","我觉得这个问题很～。","audio_files/奇怪.mp3","H3","18","0"
"609","骑","qí","qi","феъл","савор шудан","今天我～自行车去学校。","audio_files/骑.mp3","H3","10","0"
"610","起飞","qǐfēi","qifei","феъл","парвоз кардан, ба ҳаво паридан","各位乘客，飞机马上就要～了。","audio_files/起飞.mp3","H3","12","0"
"611","起来","qǐlái","qilai","феъл",".......истода  аст  (баъд  аз  феъл  омада, ҳаракатро ифода менамояд)","他的心情好～了。","audio_files/起来.mp3","H3","13","0"
"612","清楚","qīngchu","qingchu","сифат","фаҳмо, возеҳ, саҳеҳ, равшан","他把这件事儿说得很～了。","audio_files/清楚.mp3","H3","6","0"
"613","清楚","qīngchu","qingchu","феъл","фаҳмидан","你～这句话的意思吗？","audio_files/清楚.mp3","H3","6","0"
"614","请假","qǐngjià","qingjia","феълҳои ҷудоӣ ва пайваст","рухсат гирифтан","我生病了，所以需要～。","audio_files/请假.mp3","H3","17","0"
"615","秋","qiū","qiu","исм","тирамоҳ","～天最舒服，不冷也不热。","audio_files/秋.mp3","H3","19","0"
"616","裙子","qúnzi","qunzi","исм","доман","姐姐穿着漂亮的～。","audio_files/裙子.mp3","H3","5","0"
"617","然后","ránhòu","ranhou","пайвандак","сипас, баъдан","我要先写完作业，～再看电视。","audio_files/然后.mp3","H3","14","0"
"618","热情","rèqíng","reqing","сифат","самимона, сидқан, пурҷушӯ хурӯш","我们～地欢迎客人。","audio_files/热情.mp3","H3","4","0"
"619","认为","rènwéi","renwei","феъл","гумон кардан, фикр кардан","你～他会来吗？","audio_files/认为.mp3","H3","16","0"
"620","认真","rènzhēn","renzhen","сифат","ҷиддӣ","这个同学学习很～，很努力。","audio_files/认真.mp3","H3","4","0"
"621","容易","róngyì","rongyi","сифат","осон","这个问题很～回答。","audio_files/容易.mp3","H3","2","0"
"622","如果","rúguǒ","ruguo","пайвандак","агар","～你去，我就和你一起去。","audio_files/如果.mp3","H3","16","0"
"623","伞","sǎn","san","исм","чатр","下雨了，别忘了带～。","audio_files/伞.mp3","H3","2","0"
"624","上网","shàngwǎng","shangwang","феъл","ба интернет даромадан","我～去看看新闻。","audio_files/上网.mp3","H3","15","0"
"625","生气","shēng qì","sheng qi","феъл","қаҳр кардан, хашмгин шудан","请别～，是我错了，对不起。","audio_files/生气.mp3","H3","12","0"
"626","声音","shēngyīn","shengyin","исм","овоз, мағал","你听，这是什么～？","audio_files/声音.mp3","H3","14","0"
"627","世界","shìjiè","shijie","исм","дунё, ҷаҳон","～上有很多国家。","audio_files/世界.mp3","H3","15","0"
"628","试","shì","shi","феъл","санҷидан, озмоиш кардан","我想～一下那件红色的。","audio_files/试.mp3","H3","20","0"
"629","瘦","shòu","shou","сифат","хароб, лоғар","姐姐现在很～，只有 45 公斤。","audio_files/瘦.mp3","H3","2","0"
"630","瘦","shòu","shou","феъл","хароб шудан, лоғар шудан","这个月我～了三斤。","audio_files/瘦.mp3","H3","2","0"
"631","叔叔","shūshu","shushu","исм","амак (аз падар хурд)","～，你喜欢这本书吗？","audio_files/叔叔.mp3","H3","14","0"
"632","舒服","shūfu","shufu","сифат","бароҳат, гуворо","坐在这里，真～。","audio_files/舒服.mp3","H3","3","0"
"633","树","shù","shu","исм","дарахт","我们学校里有很多～。","audio_files/树.mp3","H3","2","0"
"634","数学","shùxué","shuxue","исм","математика, риёзӣ","我的～成绩很好。","audio_files/数学.mp3","H3","10","0"
"635","刷牙","shuāyá","shuaya","феъл","дандон шӯстан","睡觉前要～。","audio_files/刷牙.mp3","H3","16","0"
"636","双","shuāng","shuang","воҳиди ченак (барои исм)","ҷуфт","我今天想去买～鞋。","audio_files/双.mp3","H3","11","0"
"637","水平","shuǐpíng","shuiping","исм","сатҳ, савияи дониш","他的汉语～很高。","audio_files/水平.mp3","H3","15","0"
"638","司机","sījī","siji","исм","ронанда","这位～开出租车 5 年多了。","audio_files/司机.mp3","H3","12","0"
"639","太阳","tàiyáng","taiyang","исм","офтоб","你看，～出来了。","audio_files/太阳.mp3","H3","12","0"
"640","特别","tèbié","tebie","зарф","махсус, бисёр","我～想跟你一起去。","audio_files/特别.mp3","H3","6","0"
"641","特别","tèbié","tebie","сифат","махсус","这个菜的做法很～。","audio_files/特别.mp3","H3","6","0"
"642","疼","téng","teng","сифат","дард кардан, дардманд шудан","我的腿有点儿～。","audio_files/疼.mp3","H3","2","0"
"643","提高","tígāo","tigao","феъл","бардоштан, боло кардан, баланд шудан","你数学成绩～了不少。","audio_files/提高.mp3","H3","15","0"
"644","提高","tígāo","tigao","исм","дараҷаи болоравӣ","人们的生活水平有了很大的～。","audio_files/提高.mp3","H3","15","0"
"645","体育","tǐyù","tiyu","исм","варзиш","我很喜欢～运动。","audio_files/体育.mp3","H3","10","0"
"646","甜","tián","tian","сифат","ширин","这个西瓜真～啊！","audio_files/甜.mp3","H3","3","0"
"647","条","tiáo","tiao","воҳиди ченак (барои исм)","то, дона (барои шуморидани исмҳои шакли дароздошта)","这～裤子有点儿长。","audio_files/条.mp3","H3","3","0"
"648","同事","tóngshì","tongshi","исм","ҳамкор","这是我们的新～，李华。","audio_files/同事.mp3","H3","7","0"
"649","同意","tóngyì","tongyi","феъл","розӣ шудан","我不太～他的想法。","audio_files/同意.mp3","H3","18","0"
"650","头发","tóufa","toufa","исм","мӯи сар","妈妈的～又黑又亮。","audio_files/头发.mp3","H3","16","0"
"651","突然","tūrán","turan","сифат","ногаҳон, тасодуфан","他～站了起来。","audio_files/突然.mp3","H3","6","0"
"652","突然","tūrán","turan","зарф","нохост, яку якбора","小狗～跑了出来。","audio_files/突然.mp3","H3","6","0"
"653","图书馆","túshūguǎn","tushuguan","исм","китобхона","我从～借来了两本书。","audio_files/图书馆.mp3","H3","11","0"
"654","腿","tuǐ","tui","исм","пой","你的～还疼吗？","audio_files/腿.mp3","H3","2","0"
"655","完成","wánchéng","wancheng","феъл","ба итмом расонидан, тамом кардан","这件事，在周末前必须～。","audio_files/完成.mp3","H3","15","0"
"656","碗","wǎn","wan","исм","коса","把米饭放在这个～里吧。","audio_files/碗.mp3","H3","20","0"
"657","碗","wǎn","wan","воҳиди ченак (барои исм)","коса","我吃一～就可以了。","audio_files/碗.mp3","H3","20","0"
"658","万","wàn","wan","шумора","даҳ ҳазор","我们学校有一～名学生。","audio_files/万.mp3","H3","18","0"
"659","忘记","wàngjì","wangji","феъл","фаромӯш кардан, аз ёд баровардан","我～今天是他的生日了。","audio_files/忘记.mp3","H3","11","0"
"660","为","wèi","wei","пешоянд","барои","这些菜都是～你准备的。","audio_files/为.mp3","H3","5","0"
"661","为了","wèile","weile","пешоянд","ба хотирӣ, барои","～身体健康，我每天都去运动。","audio_files/为了.mp3","H3","17","0"
"662","位","wèi","wei","воҳиди ченак (барои исм)","нафар, кас (барои шуморидани инсон истифода мешавад)","他真是一～好老师。","audio_files/位.mp3","H3","19","0"
"663","文化","wénhuà","wenhua","исм","маданият, фарҳанг","我对中国～很感兴趣。","audio_files/文化.mp3","H3","15","0"
"664","西","xī","xi","исм","ғарб","火车站在～边，你走错了。","audio_files/西.mp3","H3","12","0"
"665","习惯","xíguàn","xiguan","феъл","ба ягон чиз одат доштан","他已经～了一个人生活。","audio_files/习惯.mp3","H3","11","0"
"666","习惯","xíguàn","xiguan","исм","одат, расм, феъл","饭前洗手是好～。","audio_files/习惯.mp3","H3","11","0"
"667","洗手间","xǐshǒujiān","xishoujian","исм","ҳоҷатхона","我去一下～。","audio_files/洗手间.mp3","H3","8","0"
"668","洗澡","xǐzǎo","xizao","феъл","оббозӣ кардан, шустушӯй кардан","太热了，我先去～。","audio_files/洗澡.mp3","H3","14","0"
"669","夏","xià","xia","исм","тобистон","今年～天太热了。","audio_files/夏.mp3","H3","5","0"
"670","先","xiān","xian","зарф","аввал, пеш аз ҳама","你～去，我一个小时后再去。","audio_files/先.mp3","H3","9","0"
"671","相信","xiāngxìn","xiangxin","феъл","бовар кардан","我完全～你说的话。","audio_files/相信.mp3","H3","18","0"
"672","香蕉","xiāngjiāo","xiangjiao","исм","банан","你想吃～吗？","audio_files/香蕉.mp3","H3","14","0"
"673","向","xiàng","xiang","пешоянд","ба самти…","～东走，就可以看到那个学校了。","audio_files/向.mp3","H3","18","0"
